cve_id,cwe_id,repo_url,fc_hash,vcc_hash
CVE-2016-5412,CWE-399,https://github.com/torvalds/linux,f024ee098476a3e620232e4a78cfac505f121245,"['e4e38121507a27d2ccc4b28d9e7fc4818a12c44c', 'b005255e12a311d2c87ea70a7c7b192b2187c22c', '0a8eccefcb3423b45dc0a5a527b4799520e2bc94', '9bf163f86d0dc2f9070d9b1b8c27cedcf8eec816']"
CVE-2016-5696,CWE-200,https://github.com/torvalds/linux,75ff39ccc1bd5d3c455b6822ab09e533c551f758,"['354e4aa391ed50a4d827ff6fc11e0667d0859b25', '282f23c6ee343126156dd41218b22ece96d747e3', 'f2b2c582e82429270d5818fbabe653f4359d7024']"
CVE-2016-6136,CWE-362,https://github.com/torvalds/linux,43761473c254b45883a64441dd0bc85a42f3645c,"['422b03cf75e11dfdfb29b0f19709bac585335f86', 'bdf4c48af20a3b0f01671799ace345e3d49576da', '5afb8a3f96573f7ea018abb768f5b6ebe1a6c1a4', 'b0abcfc14605b2a8c686bd8e193ab05b01a7980b', 'b556f8ad58c6e9f8f485c8cef7546e3fc82c382a', 'de6bbd1d30e5912620d25dd15e3f180ac7f9fcef', 'd9cfea91e97d5d19f9d69beaa844f5fe56a6adc6', '040b3a2df2dd26c3e401823f3b0ce3fe99e966c5', '9d9609851003ebed15957f0f2ce18492739ee124', 'b7550787fe8b5beffb5f56fa11a87712d699d085', 'b87ce6e4187c24b06483c8266822ce5e6b7fa7f3', '45820c294fe1b1a9df495d57f40585ef2d069a39']"
CVE-2016-6156,CWE-362,https://github.com/torvalds/linux,096cdc6f52225835ff503f987a0d68ef770bb78e,['a841178445bb72a3d566b4e6ab9d19e9b002eb47']
CVE-2016-6187,CWE-119,https://github.com/torvalds/linux,30a46a4647fd1df9cf52e43bf467f0d9265096ca,"['b5e95b48685e3481139a5634d14d630d12c7d5ce', '3eea57c26e49a5add4c053a031cc2a1977b7c48e']"
CVE-2016-6197,CWE-20,https://github.com/torvalds/linux,11f3710417d026ea2f4fcf362d866342c5274185,['e9be9d5e76e34872f0c37d72e25bc27fe9e2c54c']
CVE-2016-6198,CWE-284,https://github.com/torvalds/linux,54d5ca871e72f2bb172ec9323497f01cd5091ec7,['4bacc9c9234c7c8eec44f5ed4e960d9f96fa0f01']
CVE-2016-6198,CWE-284,https://github.com/torvalds/linux,9409e22acdfc9153f88d9b1ed2bd2a5b34d2d3ca,['bc27027a73e8b80376b51a1583ad1c7445605e8a']
CVE-2016-6516,CWE-119,https://github.com/torvalds/linux,10eec60ce79187686e052092e5383c99b4420a20,[]
CVE-2013-7456,CWE-125,https://github.com/libgd/libgd,4f65a3e4eedaffa1efcf9ee1eb08f0b504fbc31a,['423c9393917a9d1233fe163a45a0791da306b109']
CVE-2013-7456,CWE-125,https://github.com/libgd/libgd,7a1aac3343af85b4af4df5f8844946eaa27394ab,[]
CVE-2015-8935,CWE-79,https://github.com/php/php-src,996faf964bba1aec06b153b370a7f20d3dd2bb8b,"['024e1307c63cb6957d067fe1efc4b1ffd9a42fdd', 'f906a015bb5f1870cd314e5d66a2e1ae50946424', '4cc747677c99c8962efe2af6639a2099da63f5f1']"
CVE-2016-3078,CWE-190,https://github.com/php/php-src,3b8d4de300854b3517c7acb239b84f7726c1353c,['c3e3c98ec666812daaaca896cf5ef758a8a6df14']
CVE-2016-3132,CWE-415,https://github.com/php/php-src,28a6ed9f9a36b9c517e4a8a429baf4dd382fc5d5,['f0168baecfb27e104e46fe914e5b5b6507ba8214']
CVE-2016-5093,CWE-125,https://github.com/php/php-src,97eff7eb57fc2320c267a949cffd622c38712484,"['0a7c0b37e3266d13858f0cb2f69d95b541f75262', 'aa81dabddc3776ca0f5dac14f89d4c35d45e7d2d', '0d16b1516b6b9ef0c2696bc19069e4cda5aee0ea', 'b755935771f72d77058036f3bfe88949d5bd2970', '775502f7e9e2bf2058ceebd77d0869a68ba15312']"
CVE-2016-5094,CWE-190,https://github.com/php/php-src,0da8b8b801f9276359262f1ef8274c7812d3dfda,"['257de2baded9330ff392f33fd5a7cc0ba271e18d', '7aa43a8d834e386a1b38490644983c0c3587dcd5', '81e2cf03ac62c29c6bb365c31b9229aa3b4deff8', '0ff59a1353fcf232a73c8946746fa7d93e5e1096', '91727cb844ecfe55f6dcd2f13ffeec3962aabbac']"
CVE-2016-5096,CWE-190,https://github.com/php/php-src,abd159cce48f3e34f08e4751c568e09677d5ec9c,[]
CVE-2016-5114,CWE-119,https://github.com/php/php-src,2721a0148649e07ed74468f097a28899741eb58f,[]
CVE-2016-5116,CWE-119,https://github.com/libgd/libgd,4dc1a2d7931017d3625f2d7cff70a17ce58b53b4,['decf4407d41230fc54dea8058bf887a2696fd4c2']
CVE-2016-5766,CWE-190,https://github.com/php/php-src,7722455726bec8c53458a32851d2a87982cf0eac,[]
CVE-2016-5767,CWE-190,https://github.com/php/php-src,c395c6e5d7e8df37a21265ff76e48fe75ceb5ae6,"['d9f08cb7cecf1e20e0570c4e56d6a3e2d3026b19', 'bf348c8c469a677164dbc7f0b1214bb43011c895', '32ff83e4daec4521f52e4eea6b2628226f04ff74']"
CVE-2016-5768,CWE-415,https://github.com/php/php-src,5b597a2e5b28e2d5a52fc1be13f425f08f47cb62,"['5a80df26f3a66f08c376bf959e608ea80071204a', '852117694a4b749bed90bee27080caa65d65acfc', '11b0f469f00bf2b80d453dbff1aa274db5dfb500', '2e1d931c66e7f518f8d2360b0d57b90e353f2763', 'c8ff0fe2542c296eda4e337a308ac9bb4e2df1ed', 'c79f749ff8fb324de6cec5d8018e4a1e3cf8ac21', 'ed30473f7c9e092de1acf41e10a48f63f87dfebd', '1297c0508a1dc88310e0f0c8297de3de732a7f67', 'f78da21527811c58a5da4150403fc5f94747802c']"
CVE-2016-5769,CWE-190,https://github.com/php/php-src,6c5211a0cef0cc2854eaa387e0eb036e012904d0,"['af7918cf0fddcab55b638ae47892fb43a0366f14', '7672dbcdcfa1f319d8429152e28f51066efbbda3', 'bab5db79f63541b20afd2b31c197dc24581e3be1', '11fc109ca647ecb70c544fa8e6a93b9cfb0f3853', '419af9f12a5d85eb9eb1636ef4e0ae6c76d2d48b', 'ae07423bcd294e48e238644459bd99c297d1a8a2']"
CVE-2016-5771,CWE-416,https://github.com/php/php-src,3f627e580acfdaf0595ae3b115b8bec677f203ee,['71592cec0684d376df3fc91645e98fb9679edcd5']
CVE-2016-5772,CWE-415,https://github.com/php/php-src,a44c89e8af7c2410f4bfc5e097be2a5d0639a60c,[]
CVE-2016-5773,CWE-416,https://github.com/php/php-src,f6aef68089221c5ea047d4a74224ee3deead99a6,[]
CVE-2016-6128,CWE-20,https://github.com/libgd/libgd,1ccfe21e14c4d18336f9da8515cd17db88c3de61,[]
CVE-2016-6128,CWE-20,https://github.com/libgd/libgd,6ff72ae40c7c20ece939afb362d98cc37f4a1c96,[]
CVE-2016-5350,CWE-399,https://github.com/wireshark/wireshark,b4d16b4495b732888e12baf5b8a7e9bf2665e22b,"['958cef5d68f4e18fc648a0bbb30408eb206fb0ef', '08d2e5e8b78baa7ed2a29d3b806b86c94a7501d5']"
CVE-2016-5351,CWE-20,https://github.com/wireshark/wireshark,9b0b20b8d5f8c9f7839d58ff6c5900f7e19283b4,['cb3dd958af31099772c8934179e113929ae0c020']
CVE-2016-5352,CWE-125,https://github.com/wireshark/wireshark,b6d838eebf4456192360654092e5587c5207f185,['b4a1985cef117426a5ec872cadbbf536dd0c636d']
CVE-2016-5353,CWE-20,https://github.com/wireshark/wireshark,7d7190695ce2ff269fdffb04e87139995cde21f4,['37fdb21ec2e935c55d38541a37d5325272c0818f']
CVE-2016-5354,CWE-476,https://github.com/wireshark/wireshark,2cb5985bf47bdc8bea78d28483ed224abdd33dc6,"['826c14b456f0eefba15bcc0a645fd78e3b1012b0', 'd6775dc40ef59bd897b75bcc007dfdfe0e21c104', 'bc7c14a2a17170db658046d4f2c7677907f44c02', 'a2e99f5699e319420ce475b2bdf5ba48ffa639ea', '03dfd9cead43930e481fad614ac83e760cee98ea', '747b009566f7f830c08301d48a5267017fe26f54']"
CVE-2016-5355,CWE-20,https://github.com/wireshark/wireshark,3270dfac43da861c714df76513456b46765ff47f,['5efb45231671baa2db2011d8f67f9d6e72bc455b']
CVE-2016-5356,CWE-119,https://github.com/wireshark/wireshark,a66628e425db725df1ac52a3c573a03357060ddd,['f5ec0afb766f19519ea9623152cca3bbe2229500']
CVE-2016-5357,CWE-20,https://github.com/wireshark/wireshark,11edc83b98a61e890d7bb01855389d40e984ea82,['6a140eca7b78b230f1f90a739a32257476513c78']
CVE-2016-5358,CWE-20,https://github.com/wireshark/wireshark,2c13e97d656c1c0ac4d76eb9d307664aae0e0cf7,"['d9b36c46d025519a309bf34c1255e1f9a2856a41', '638d74d43f9baf45dc3641939eec36f801414187', 'd1a745f27b47ab4c7247c984eff543284012bba2', 'c5a413c569d713baa0f00ff726398a98549a5b4e', 'fc48f57214d55d3f35bff87f1fffa08ac6f7bfd6', '1d035a054206f8a43977a8069ee3191838f5a77b', 'a8bc4a0d136d7a68e8f006aec75a8e63191948c9', 'ba2aae0f8ed9a5dca35fac352ce5f0b46ba123c5']"
CVE-2016-5359,CWE-119,https://github.com/wireshark/wireshark,b8e0d416898bb975a02c1b55883342edc5b4c9c0,['eb9a1815184ccc2d26ebf39389335ba73326cdc1']
CVE-2016-6515,CWE-20,https://github.com/openssh/openssh-portable,fcd135c9df440bcd2d5870405ad3311743d78d97,"['bac2d8aa5e642a70045e713853b13d020b9c5d57', 'e35bf12eebca0c3ca248dca4c04bff83b9c475a1']"
CVE-2016-6214,CWE-125,https://github.com/libgd/libgd,10ef1dca63d62433fda13309b4a228782db823f7,"['9e8f0306e815380b18acaa956a75ec3d1a89bf76', '32b1307c62a5e8385118b6d7ce84743d125d335d', 'beb1d0c7c79ee5623281bdc3fb496a54ae2c13ca', '0878ffde554d6094a357fc1e118321d2e9712d34']"
CVE-2016-6254,CWE-119,https://github.com/collectd/collectd,b589096f907052b3a4da2b9ccc9b0e2e888dfc18,[]
CVE-2016-7115,CWE-119,https://github.com/haakonnessjoen/MAC-Telnet,b69d11727d4f0f8cf719c79e3fb700f55ca03e9a,[]
CVE-2016-5157,CWE-119,https://github.com/uclouvain/openjpeg,e078172b1c3f98d2219c37076b238fb759c751ea,[]
CVE-2016-7124,CWE-502,https://github.com/php/php-src,20ce2fe8e3c211a42fee05a461a5881be9a8790e,['5602f6421372848a6fbb23fbe6bbca47d94dd49a']
CVE-2016-7125,CWE-74,https://github.com/php/php-src,8763c6090d627d8bb0ee1d030c30e58f406be9ce,['525f3c4793a6026cc314a706ff68e18d9bba5b24']
CVE-2016-7126,CWE-787,https://github.com/php/php-src,28022c9b1fd937436ab67bb3d61f652c108baf96,"['bdeb220f48825642f84cdbf3ff23a30613c92e86', '1c7f474e815c2f6c77cfb868eb442b39dcf64620']"
CVE-2016-7126,CWE-787,https://github.com/php/php-src,b6f13a5ef9d6280cf984826a5de012a32c396cd4,[]
CVE-2016-7127,CWE-787,https://github.com/php/php-src,1bd103df00f49cf4d4ade2cfe3f456ac058a4eae,[]
CVE-2016-7128,CWE-200,https://github.com/php/php-src,6dbb1ee46b5f4725cc6519abf91e512a2a10dfed,['dc900d4f77b6787479c7e9888a7c7af646ca09b3']
CVE-2016-7129,CWE-20,https://github.com/php/php-src,426aeb2808955ee3d3f52e0cfb102834cdb836a5,"['58c25fb24a28c055026c983b40c99d2d5ffe74a6', '690ca62dd39fccb050c3fe3e61da531faf483da4']"
CVE-2016-7130,CWE-476,https://github.com/php/php-src,698a691724c0a949295991e5df091ce16f899e02,['5d02c74b6bde6013dd8475611b5e4b4ce22a8198']
CVE-2016-7131,CWE-476,https://github.com/php/php-src,0c8a2a2cd1056b7dc403eacb5d2c0eec6ce47c6f,"['b1bd4119bcafab6f9a8f84d92cd65eec3afeface', 'b1bd4119bcafab6f9a8f84d92cd65eec3afeface']"
CVE-2016-7131,CWE-476,https://github.com/php/php-src,a14fdb9746262549bbbb96abb87338bacd147e1b,[]
CVE-2016-7132,CWE-476,https://github.com/php/php-src,0c8a2a2cd1056b7dc403eacb5d2c0eec6ce47c6f,"['b1bd4119bcafab6f9a8f84d92cd65eec3afeface', 'b1bd4119bcafab6f9a8f84d92cd65eec3afeface']"
CVE-2016-7132,CWE-476,https://github.com/php/php-src,a14fdb9746262549bbbb96abb87338bacd147e1b,[]
CVE-2016-7133,CWE-190,https://github.com/php/php-src,c2a13ced4272f2e65d2773e2ea6ca11c1ce4a911,['661f90d4d1f83e7dc1258befa9741fec32649b45']
CVE-2016-7134,CWE-119,https://github.com/php/php-src,72dbb7f416160f490c4e9987040989a10ad431c7,"['3234480827b27ff5d3469a732167afd289632a96', '2ca8d85dd4ac6d5f8c046f339f9636e3099b0f08']"
CVE-2016-7420,CWE-200,https://github.com/weidai11/cryptopp,553049ba297d89d9e8fbf2204acb40a8a53f5cd6,[]
CVE-2016-7411,CWE-119,https://github.com/php/php-src,6a7cc8ff85827fa9ac715b3a83c2d9147f33cd43,['ce2f9bb0cf96fbb2aad317d8c9b6d947165ab02c']
CVE-2016-7412,CWE-119,https://github.com/php/php-src,28f80baf3c53e267c9ce46a2a0fadbb981585132,['9da177f8d528bad849e5fb0c38e09369a2015f61']
CVE-2016-7413,CWE-416,https://github.com/php/php-src,b88393f08a558eec14964a55d3c680fe67407712,['473019a9b57fa4e9cbfe0598fbeec5288484c816']
CVE-2016-7414,CWE-119,https://github.com/php/php-src,0bfb970f43acd1e81d11be1154805f86655f15d5,['42e0e5dfb74f1f58962fb74f8f6f04493b4858d6']
CVE-2016-7416,CWE-119,https://github.com/php/php-src,6d55ba265637d6adf0ba7e9c9ef11187d1ec2f5b,[]
CVE-2016-7417,CWE-20,https://github.com/php/php-src,ecb7f58a069be0dec4a6131b6351a761f808f22e,"['89e93723fb11a623a42518d5de2c6f5e51243fda', '9a59df13cc1a779bcd3d9ea1e775ca0e79293c82', 'b904d296c97a6622072575585ab950bcdeea6a93']"
CVE-2016-7418,CWE-119,https://github.com/php/php-src,c4cca4c20e75359c9a13a1f9a36cb7b4e9601d29,"['a2f95abb6d60798c552267c1f42ca4e59308b357', '50ea26760da4e0fcf4980e739e1d0ed520de8d59', '995deb9aef06d3b12add4321ab6d98241d6c8152']"
CVE-2015-8871,CWE-416,https://github.com/uclouvain/openjpeg,940100c28ae28931722290794889cf84a92c5f6f,"['3a78e8010d0f1e206355d660a21f23898cf5fbc0', '4e81ea2a8aca513fda983d5e943a111e27938f9c']"
CVE-2016-4300,CWE-190,https://github.com/libarchive/libarchive,e79ef306afe332faf22e9b442a2c6b59cb175573,[]
CVE-2016-4301,CWE-119,https://github.com/libarchive/libarchive,a550daeecf6bc689ade371349892ea17b5b97c77,"['7f875fa28da77dbf9565306ffb7e005238a54575', '4e002d9a92ecd7cec0fb98b0bedbace8aad81f6e']"
CVE-2016-4302,CWE-119,https://github.com/libarchive/libarchive,05caadc7eedbef471ac9610809ba683f0c698700,"['da16002ff50c2ef7df8ea1547747da5d37fea39d', 'd81916d0044e99da68fac1464767c45a2f3345cb']"
CVE-2016-4809,CWE-20,https://github.com/libarchive/libarchive,fd7e0c02,[]
CVE-2016-5418,CWE-19,https://github.com/libarchive/libarchive,dfd6b54ce33960e420fb206d8872fb759b577ad9,"['7d4496e9d2da3decc8e605b3a2494411a58112c3', '1fa9c7bf90f0862036a99896b0501c381584451a', '6a7b8adb9c70593159831161659de2d2898045f0', '59357157706d47c365b2227739e17daba3607526', '8f776fd9f7b07842fdb5801af7128808860cbe35', '41ae0cf83bd0c144d0f4c296223341e54513eebd', '2f8873c2048516066888974ea21070c0cd6240d9', '8e0dd6534ecc99ae4c53b58361e0591c64848d87', '4b57c013d7b5a69071b98fc2f1e026bdc22fcb14']"
CVE-2016-5426,CWE-399,https://github.com/PowerDNS/pdns,881b5b03a590198d03008e4200dd00cc537712f3,"['02ac88c88ab04d5cf02321fc9c6748da6db60f7b', '7738a23fe0e477da819f3c295db16fefdc43e8d0', '728485ca5ebfa871b92c8594a30788149b37f8b9', '49a0647163b7edd01daaa606539c98581435a50c', 'ff6a1e7b314bc0763ae61dd45547559c2369eb60', 'ba4d62335dd0418ed7b4569a19ceef8406991832', '1ab67463050181e3293f92d21f67489bb50bbacc', '092f210a3b524529679d0a14492170bf7422c6ab', 'f6a9e00a988dbb863b327f6f961ea7827155519e', '02ac88c88ab04d5cf02321fc9c6748da6db60f7b', '7738a23fe0e477da819f3c295db16fefdc43e8d0', '728485ca5ebfa871b92c8594a30788149b37f8b9', '49a0647163b7edd01daaa606539c98581435a50c', 'ff6a1e7b314bc0763ae61dd45547559c2369eb60', 'ba4d62335dd0418ed7b4569a19ceef8406991832', '1ab67463050181e3293f92d21f67489bb50bbacc', '092f210a3b524529679d0a14492170bf7422c6ab', 'f6a9e00a988dbb863b327f6f961ea7827155519e']"
CVE-2016-5427,CWE-399,https://github.com/PowerDNS/pdns,881b5b03a590198d03008e4200dd00cc537712f3,"['02ac88c88ab04d5cf02321fc9c6748da6db60f7b', '7738a23fe0e477da819f3c295db16fefdc43e8d0', '728485ca5ebfa871b92c8594a30788149b37f8b9', '49a0647163b7edd01daaa606539c98581435a50c', 'ff6a1e7b314bc0763ae61dd45547559c2369eb60', 'ba4d62335dd0418ed7b4569a19ceef8406991832', '1ab67463050181e3293f92d21f67489bb50bbacc', '092f210a3b524529679d0a14492170bf7422c6ab', 'f6a9e00a988dbb863b327f6f961ea7827155519e', '02ac88c88ab04d5cf02321fc9c6748da6db60f7b', '7738a23fe0e477da819f3c295db16fefdc43e8d0', '728485ca5ebfa871b92c8594a30788149b37f8b9', '49a0647163b7edd01daaa606539c98581435a50c', 'ff6a1e7b314bc0763ae61dd45547559c2369eb60', 'ba4d62335dd0418ed7b4569a19ceef8406991832', '1ab67463050181e3293f92d21f67489bb50bbacc', '092f210a3b524529679d0a14492170bf7422c6ab', 'f6a9e00a988dbb863b327f6f961ea7827155519e']"
CVE-2016-5844,CWE-190,https://github.com/libarchive/libarchive,3ad08e01b4d253c66ae56414886089684155af22,['f9755bf83aae57f41f477f56e8483016184fa802']
CVE-2016-6250,CWE-190,https://github.com/libarchive/libarchive,3014e198,"['9d72ea76ad3329778d09341fa41bb220ae14789e', '52dc27855b23b7a3db44a1f990a43502db5a109c', '91cf701b2df033a304594cf54e809f9a2db68ffd']"
CVE-2016-6354,CWE-119,https://github.com/westes/flex,a5cbe929ac3255d371e698f62dc256afe7006466,['9ba3187a537d6a58d345f2874d06087fd4050399']
CVE-2016-7143,CWE-285,https://github.com/charybdis-ircd/charybdis,818a3fda944b26d4814132cee14cfda4ea4aa824,[]
CVE-2016-7163,CWE-190,https://github.com/uclouvain/openjpeg,c16bc057ba3f125051c9966cf1f5b68a05681de4,['2d52e409c27521f538ac22ea9bc1dca59c1d8e8e']
CVE-2016-7163,CWE-190,https://github.com/uclouvain/openjpeg,ef01f18dfc6780b776d0674ed3e7415c6ef54d24,['2d52e409c27521f538ac22ea9bc1dca59c1d8e8e']
CVE-2016-7166,CWE-399,https://github.com/libarchive/libarchive,6e06b1c89dd0d16f74894eac4cfc1327a06ee4a0,"['8f776fd9f7b07842fdb5801af7128808860cbe35', '8cc820a4fedff59c0caf68dd64d9b9cab88acdbb']"
CVE-2016-7142,CWE-264,https://github.com/inspircd/inspircd,74fafb7f11b06747f69f182ad5e3769b665eea7a,[]
CVE-2016-7568,CWE-190,https://github.com/libgd/libgd,40bec0f38f50e8510f5bb71a82f516d46facde03,[]
CVE-2016-7568,CWE-190,https://github.com/libgd/libgd,c18263e0e0769faee96a5d0ee04b750c442783c6,[]
CVE-2016-6494,CWE-200,https://github.com/mongodb/mongo,035cf2afc04988b22cb67f4ebfd77e9b344cb6e0,"['3403b88453284c47cdee0882ef067468a7ec62c4', '2f166e0b30ed774a5612369ab238e89eb1e55851']"
CVE-2013-4118,CWE-476,https://github.com/FreeRDP/FreeRDP,7d58aac24fe20ffaad7bd9b40c9ddf457c1b06e7,"['2ac4a5fa96a975ec87848708d620cd5a80ca6537', 'ccfb88b04919693af80b4913bbf51be26bb79d5b', '1bf8a4551976fdebebbe024e9d4099419848066c']"
CVE-2013-4119,CWE-476,https://github.com/FreeRDP/FreeRDP,0773bb9303d24473fe1185d85a424dfe159aff53,"['269232887899a5b08d17880fccc5ee6916a7d391', '1e2b0be24a1d8aade837003521f8a807e2fd900d']"
CVE-2016-6905,CWE-125,https://github.com/libgd/libgd,01c61f8ab110a77ae64b5ca67c244c728c506f03,"['3c2b605d72e8b080dace1d98a6e50b46c1d12186', '8fe1fe254dfc17db33c56937fd4dc2f1e22b9f1c']"
CVE-2016-7141,CWE-287,https://github.com/curl/curl,7700fcba64bf5806de28f6c1c7da3b4f0b38567d,"['f6980bbf247fc1b035bfa852b2f084e43a8686db', '5f0cae8037e340892372248dfc8b3b5344360087']"
CVE-2016-3699,CWE-264,https://github.com/mjg59/linux,a4a5ed2835e8ea042868b7401dced3f517cafa76,['e324de2d053295670f3ba8ef67289835d663aae5']
CVE-2015-8950,CWE-200,https://github.com/torvalds/linux,6829e274a623187c24f7cfc0e3d35f25d087fcc5,['7132813c384515c9dede1ae20e56f3895feb7f1e']
CVE-2015-8955,CWE-264,https://github.com/torvalds/linux,8fff105e13041e49b82f92eef034f363a6b1c071,['030896885ade0a17c8638e1ede8d3ca7099f0302']
CVE-2015-8956,CWE-476,https://github.com/torvalds/linux,951b6a0717db97ce420547222647bcc40bf1eacd,"['b1765e7afe8710ef4366dc722cc5bd487eb07973', '6ed93dc6427d14cdfe0b272cc0a9ee4685ce9ad7', '94a86df01082557e2de45865e538d7fb6c46231c', '1da177e4c3f41524e886b7f1b8a0c1fc7321cac2']"
CVE-2016-7117,CWE-19,https://github.com/torvalds/linux,34b88a68f26a75e4fded796f1a49c40f82234b7d,['a2e2725541fad72416326798c2d7fa4dafb7d337']
CVE-2015-3288,CWE-20,https://github.com/torvalds/linux,6b7339f4c31ad69c8e9c0b2859276e22cf72176d,"['9b4bdd2ffab9557ac43af7dff02e7dab1c8c58bd', 'f4b81804a2d1ab341a4613089dc31ecce0800ed8', '30c9f3a9fae79517bca595826a19c6855fbb6d32', '3c18ddd160d1fcd46d1131d9ad6c594dd8e9af99']"
CVE-2015-8952,CWE-19,https://github.com/torvalds/linux,82939d7999dfc1f1998c4b1c12e2f19edbdff272,"['4c0425ff68b1b87b802ffeda7b6a46ff7da7241c', '617ba13b31fbf505cc21799826639ef24ed94af0', '9c191f701ce9f9bc604e88a5dc69cd943daa5d3b', 'c1bb05a657fb3d8c6179a4ef7980261fae4521d7', 'd4edac314e9ad0b21ba20ba8bc61b61f186f79e1', '2aec7c523291621ebb68ba8e0bd9b52a26bb76ee', 'ac27a0ec112a089f1a5102bc8dffc79c8c815571']"
CVE-2015-8952,CWE-19,https://github.com/torvalds/linux,be0726d33cb8f411945884664924bed3cb8c70ee,"['8c52ab42c11b5a7fb44bb84c954d09968e90e9e7', '0216bfcffe424a5473daa4da47440881b36c1f41', '1da177e4c3f41524e886b7f1b8a0c1fc7321cac2', '335e92e8a515420bd47a6b0f01cb9a206c0ed6e4', '2aec7c523291621ebb68ba8e0bd9b52a26bb76ee']"
CVE-2015-8952,CWE-19,https://github.com/torvalds/linux,f9a61eb4e2471c56a63cd804c7474128138c38ac,[]
CVE-2015-8953,CWE-399,https://github.com/torvalds/linux,ab79efab0a0ba01a74df782eb7fa44b044dae8b5,['e9be9d5e76e34872f0c37d72e25bc27fe9e2c54c']
CVE-2016-6327,CWE-476,https://github.com/torvalds/linux,51093254bf879bc9ce96590400a87897c7498463,"['de103c93aff0bed0ae984274e5dc8b95899badab', 'a42d985bd5b234da8b61347a78dc3057bf7bb94d', '649ee05499d1257a3af0e10d961a1c52d9ef95b7', '3e4f574857eebce60bb56d7524f3f9eaa2a126d0']"
CVE-2016-6828,CWE-416,https://github.com/torvalds/linux,bb1fceca22492109be12640d49f5ea5a544c6bb4,['fe067e8ab5e0dc5ca3c54634924c628da92090b4']
CVE-2016-7097,CWE-285,https://github.com/torvalds/linux,073931017b49d9458aa351605b43a7e34598caef,"['c6ac12a6159c802ae8b757dd13563564e64333df', '33268eaf0b3db5e2bd12c0ada81a8e8f87a46d68', '755ac67f83e515af55adbfe55134eb7d90839cdb', '617ba13b31fbf505cc21799826639ef24ed94af0', 'eef80d4ad1399067f26538a7dd56ff3df71e9278', '929fb014e041c6572c5e8c3686f1e32742b5b953', 'e01580bf9e4d0e3bbaead44bd46cdbfe61957732', '733dbc1b21dcfac83b292865a707d6a0d0fc16eb', 'aa98d7cf59b5b0764d3502662053489585faf2fe', 'af48b85b8cd3fbb12c9b6759c16db6d69c0b03da', '7221fe4c2ed72804b28633c8e0217d65abb0023f', '523825bc586d19e0fbcfc5db717f5bb90108bbc3', '2cc6a5a01cdbeb0e46f3aa144819d5d7cee458a1', 'ac27a0ec112a089f1a5102bc8dffc79c8c815571', '40b78a322365aa1d87770200f7fc7de3b361c11a', '22d8dcdf8f8a3882d98757e78169014bb0bc6b23', 'ef14f0c1578dce4b688726eb2603e50b62d6665a', '1da177e4c3f41524e886b7f1b8a0c1fc7321cac2', 'b3b94faa5fe5968827ba0640ee9fba4b3e7f736e', 'd6952123b53cc8b334df69bba2cd0063b0d88f68', '5db11c21a929cd9d8c0484006efb1014fc723c93']"
CVE-2016-7425,CWE-119,https://github.com/torvalds/linux,7bc2b55a5c030685b399bb65b6baa9ccc3d1f167,['2e9feb434a66311f30bde2430a5609e9e24df62b']
CVE-2016-8658,CWE-119,https://github.com/torvalds/linux,ded89912156b1a47d940a0c954c43afbabd0c42c,['1a87334239757b69eb9885979c32bbf871b3ec88']
CVE-2016-8666,CWE-400,https://github.com/torvalds/linux,fac8e0f579695a3ecbc4d3cac369139d7f819971,"['b582ef0990d457f7ce8ccf827af51a575ca0b4a6', '573e8fca255a27e3573b51f9b183d62641c47a3d', '9667e9bb3f366435dde74f22578876daae850feb', 'feec0cb3f20b837f8ca36e974267918d7a4497f8']"
CVE-2016-8339,CWE-787,https://github.com/antirez/redis,6d9f8e2462fc2c426d48c941edeb78e5df7d2977,"['7fe8d49a70c8ae87dbcc080872d327d1485c18c5', '56d26c23801b53458dfe8ac614106a9ab71473f1']"
CVE-2016-5195,CWE-362,https://github.com/torvalds/linux,19be0eaffa3ac7d8eb6784ad9bdbc7d67ed8e619,['69e68b4f03135da4a09d1215a3942d7dabd1075b']
CVE-2015-8961,CWE-416,https://github.com/torvalds/linux,6934da9238da947628be83635e365df41064b09b,"['722887ddc8982ff40e40b650fbca9ae1e56259bc', '9d506594069355d1fb2de3f9104667312ff08ed3']"
CVE-2015-8962,CWE-415,https://github.com/torvalds/linux,f3951a3709ff50990bf3e188c27d346792103432,['caf19d38607108304cd8cc67ed21378017f69e8a']
CVE-2015-8963,CWE-362,https://github.com/torvalds/linux,12ca6ad2e3a896256f086497a7c7406a547ee373,"['39af6b1678afa5880dda7e375cf3f9d395087f6d', 'b28ab83c595e767f2028276b7398d17f2253cec0']"
CVE-2015-8964,CWE-200,https://github.com/torvalds/linux,dd42bf1197144ede075a9d4793123f7689e164bc,"['c65c9bc3efa5589f691276bb9db689119a711222', '01e1abb2c27e43339b8829a2e3b1c6f53806b77a']"
CVE-2016-7910,CWE-416,https://github.com/torvalds/linux,77da160530dd1dc94f6ae15a981f24e5f0021e84,['1da177e4c3f41524e886b7f1b8a0c1fc7321cac2']
CVE-2016-7911,CWE-362,https://github.com/torvalds/linux,8ba8682107ee2ca3347354e018865d8e1967c5f4,['a1836a42daf5ddfe9a891973734bd9a7d62eb504']
