commit_id,lines_added,lines_removed,lines_modified,lines_changed,files_changed,commit_role,project,dataset_source,cve_id
336a127f5515f69c7d5c6aa7943076035c59bf84,321,513,205,1039,10,VIC,flatpak,ICVul,CVE-2021-43860
aafe1d36e0225f54db8ca2ba03d8b1981c2d09e0,49,0,0,49,2,VIC,flatpak,ICVul,CVE-2023-28101
cc1401043c075268ecc652eac557ef8076b5eaba,26,0,1,27,1,VFC,flatpak,ICVul,CVE-2021-21261
ba818f504c926baaf6e362be8159cfacf994310e,21,2,15,38,3,VIC,flatpak,ICVul,CVE-2021-43860
db305f72876aa6fc712f0a62280b10545033a2d8,16,0,23,39,1,VIC,flatpak,ICVul,CVE-2021-43860
b7c1a558e58aaeb1d007d29529bbb270dc4ff11e,5,0,2,7,3,VFC,flatpak,ICVul,CVE-2024-32462
a89de9dacc0139a8a9e19828a478a583dafc5c14,17,135,382,534,4,VIC,flatpak,ICVul,CVE-2021-21261
8057de20a83965d33f66ba4648f6d55793671468,81,0,49,130,3,VIC,flatpak,ICVul,CVE-2023-28101
35615cbe544777983d9a3eca04a1b49ac9a75e00,44,11,6,61,1,VIC,flatpak,ICVul,CVE-2021-43860
447a8d053789aaeeaa8a00109dadb315a118ca5d,1771,1541,1,3313,6,VIC,flatpak,ICVul,CVE-2022-21682
db7a8bb598d34b65cecc32d7af9056f9e75ac611,1723,1366,27,3116,13,VIC,flatpak,ICVul,CVE-2024-32462
eb7946bb6248923d8c90fe9b84425fef97ae580d,0,0,1,1,1,VFC,flatpak,ICVul,CVE-2021-21381
7fe63f2e8f1fd2dafc31d45154cf0b191ebec66c,177,2,12,191,5,VFC,flatpak,ICVul,CVE-2023-28101
89ae9fe74c6d445bb1b3a40e568d77cf5de47e48,4,0,0,4,1,VFC,flatpak,ICVul,CVE-2021-41133
7dad37f1b37139f5484eee2b43426b4497bfe9f4,10,4,10,24,1,VIC,flatpak,ICVul,CVE-2021-21261
ade25b0ff86b4fa54204cf70aac53c37e73455a9,9,0,5,14,3,VIC,flatpak,ICVul,CVE-2024-32462
a7401e638bf0c03102039e216ab1081922f140ae,4,0,1,5,1,VFC,flatpak,ICVul,CVE-2021-21381
3895eacab23db14881c0c90d1cb69b8cbeb0404d,315,2,207,524,1,VIC,flatpak,ICVul,CVE-2023-28101
b8d2271154f23ff4c540a2ad4e15e7dd3dd9a695,9,0,0,9,1,VIC,flatpak,ICVul,CVE-2021-21261
116a8b848788c582fb2c8577f1250438b100da25,44,5,21,70,5,VIC,flatpak,ICVul,CVE-2021-43860
dac54c82e87b285a797b7fa692c9e6160856805d,252,351,33,636,3,VIC,flatpak,ICVul,CVE-2024-32462
6cac99dafe6003c8a4bd5666341c217876536869,141,0,8,149,6,VFC,flatpak,ICVul,CVE-2023-28101
bbab7ed1e672356d1a78b422462b210e8e875931,5,0,2,7,4,VFC,flatpak,ICVul,CVE-2024-32462
c690eb90e44a227ada67c357410c1e3b1b494f41,231,0,5,236,4,VIC,flatpak,ICVul,CVE-2021-21261
1ffdf27d927c7944e3bce9b1cd3c101d823fd826,537,37,4028,4602,91,VIC,flatpak,ICVul,CVE-2021-41133
66eee3c2c7ec8a3b41824c628611a9ed8da07af1,258,71,107,436,4,VIC,flatpak,ICVul,CVE-2021-43860
9766ee05b1425db397d2cf23afd24c7f6146a69f,12,0,0,12,1,VFC,flatpak,ICVul,CVE-2021-41133
8e63de9a7d3124f91140fc74f8ca9ed73ed53be9,13,0,0,13,2,VFC,flatpak,ICVul,CVE-2023-28100
8ba141c38f85c8ad82d0ad6d9bde503ec4a971b6,7,0,0,7,1,VIC,flatpak,ICVul,CVE-2021-41133
5709f1aaed6579f0136976e14e7f3cae399134ca,141,2,16,159,3,VIC,flatpak,ICVul,CVE-2023-28101
834eb771fca9649f395fd22d07021373c530d9a4,7,68,21,96,1,VIC,flatpak,ICVul,CVE-2024-32462
81abe2a37d363f5099c3d0bdcd0caad6efc5bf97,5,0,2,7,3,VFC,flatpak,ICVul,CVE-2024-32462
0c9d1538c9060de817ff180c03298baa52f6a9e4,5,0,0,5,1,VIC,flatpak,ICVul,CVE-2024-32462
d9a8f9d8ccc0b7c1135d0ecde006a75d25f66aee,28,2,27,57,1,VFC,flatpak,ICVul,CVE-2021-43860
4c3bf179e2e4a2a298cd1db1d045adaf3f564532,680,46,166,892,4,VIC,flatpak,ICVul,CVE-2021-41133
d8086141fb9e36526d6995f049bb7791bcb8aa79,12,0,0,12,1,VIC,flatpak,ICVul,CVE-2021-43860
f3e3147d781b6e7e9d4bbffd86ddcb832a880d10,2,0,23,25,1,VIC,flatpak,ICVul,CVE-2024-32462
7183917583b1356ba0b8edab6a4d86adcd3f4786,1899,1808,16,3723,3,VIC,flatpak,ICVul,CVE-2018-6560
462fca2c666e0cd2b60d6d2593a7216a83047aaf,1,0,0,1,1,VFC,flatpak,ICVul,CVE-2021-41133
e5e5389bb39030b05eff6f6af0be7e5fcaa28ef8,0,0,1,1,1,VIC,flatpak,ICVul,CVE-2018-6560
1330662f33a55e88bfe18e76de28b7922d91a999,2,0,0,2,1,VIC,flatpak,ICVul,CVE-2021-41133
26b12484eb8a6219b9e7aa287b298a894b2f34ca,199,0,0,199,2,VFC,flatpak,ICVul,CVE-2021-41133
07a6541f0637079b3cd16ec5e38ef7dbc02453d9,0,0,259,259,14,VIC,flatpak,ICVul,CVE-2023-28101
bbf6debec23a047cc02704c98b417ca394842533,20,0,11,31,5,VIC,flatpak,ICVul,CVE-2021-21261
1f7ff92c514d490432ad019fc71ea7bfd697cee2,78,14,3,95,1,VIC,flatpak,ICVul,CVE-2023-28101
f966d85ee940b0a19dbbe972bc9ff042a98d7264,50,87,63,200,9,VIC,gpac,ICVul,CVE-2021-31259
3718d583c6ade191dc7979c64f48c001ca6f0243,0,1,1,2,1,VFC,gpac,ICVul,CVE-2022-1035
cfba860d0fb897737bb664d54c3168c8a14b5857,1284,0,25,1309,18,VIC,gpac,ICVul,CVE-2023-0817
10e54aa38d2248836acf8e003188c2de9fc8a609,259,147,4883,5289,319,VIC,gpac,ICVul,CVE-2021-40569
ba59206b3225f0e8e95a27eff41cb1c49ddf9a37,1,0,1,2,1,VFC,gpac,ICVul,CVE-2023-2840
112767e8b178fc82dec3cf82a1ca14d802cdb8ec,6,0,1,7,2,VFC,gpac,ICVul,CVE-2023-4683
d2185edd0d0a85773e0097ee53ade45a7f840142,211,46,15,272,4,VIC,gpac,ICVul,CVE-2023-5595
b964fe4226f1424cf676d5822ef898b6b01f5937,6,0,1,7,1,VFC,gpac,ICVul,CVE-2023-0866
163975476f5fd886952ee6030149e7719961d73b,259,13,65,337,13,VIC,gpac,ICVul,CVE-2023-46931
7f060bbb72966cae80d6fee338d0b07fa3fc06e1,3,0,2,5,1,VFC,gpac,ICVul,CVE-2022-1222
4b40d45dafdd94f75aa2bba0c124d25757d0f4c1,992,0,0,992,5,VIC,gpac,ICVul,CVE-2021-32132
a5efec8187de02d1f0a412140b0bf030a6747d3f,6,0,0,6,1,VIC,gpac,ICVul,CVE-2023-0818
709e195ca2980915d860efd691774f780445a5fd,997,37,58,1092,20,VIC,gpac,ICVul,CVE-2023-3523
092904b80edbc4dce315684a59cc3184c45c1b70,0,1,1,2,1,VFC,gpac,ICVul,CVE-2024-0322
d0ced41651b279bb054eb6390751e2d4eb84819a,4,0,0,4,1,VFC,gpac,ICVul,CVE-2024-0321
9357ee4c080b3b65a0f876bcbf416e11ff3bd9b6,23,41,146,210,6,VIC,gpac,ICVul,CVE-2022-1441
851560e3dc8155d45ace4b0d77421f241ed71dc4,0,0,2,2,1,VFC,gpac,ICVul,CVE-2023-0841
76765f4d799944ee285841d1eb29e3a6f696e58e,169,172,129,470,11,VIC,gpac,ICVul,CVE-2021-32438
0a85029d694f992f3631e2f249e4999daee15cbf,2,0,1,3,1,VFC,gpac,ICVul,CVE-2021-33366
7e2e92feb1b30fac1d659f6620d743b5a188ffe0,0,0,1,1,1,VFC,gpac,ICVul,CVE-2023-4754
b15020f54aff24aaeb64b80771472be8e64a7adc,4,0,2,6,1,VFC,gpac,ICVul,CVE-2020-35979
31494813ded8d0d68216ee3b4ffdfcd5e5cf3f5c,223,0,16,239,12,VIC,gpac,ICVul,CVE-2021-32134
b3d821c4ae9ba62b3a194d9dcb5e99f17bd56908,11,0,9,20,1,VFC,gpac,ICVul,CVE-2022-4202
6f28c4cd607d83ce381f9b4a9f8101ca1e79c611,9,0,2,11,1,VFC,gpac,ICVul,CVE-2023-2837
9971fb125cf91cefd081a080c417b90bbe4a467b,0,0,2,2,1,VFC,gpac,ICVul,CVE-2023-0358
3370e8ea912a96749074be924e8a2300f35c1a7b,272,19,123,414,12,VIC,gpac,ICVul,CVE-2023-1654
4253c1269f1053567756d990201834172a9bcc0f,2286,58,390,2734,63,VIC,gpac,ICVul,CVE-2022-2454
440bb1551cf08aab034c71b7243326a6fd0be5ff,39,2,14,55,1,VIC,gpac,ICVul,CVE-2021-30199
d0b3e5b9602ac551126ad0b3795719c1cee686a7,193,80,80,353,16,VIC,gpac,ICVul,CVE-2018-20763
5ce0c906ed8599d218036b18b78e8126a496f137,2,0,2,4,1,VFC,gpac,ICVul,CVE-2021-40563
8986422c21fbd9a7bf6561cae65aae42077447e8,9,0,0,9,1,VFC,gpac,ICVul,CVE-2021-31254
8e585e623b1d666b4ef736ed609264639cb27701,0,6,5,11,1,VFC,gpac,ICVul,CVE-2020-25427
2da2f68bffd51d89b1d272d22aa8cc023c1c066e,2,0,0,2,1,VFC,gpac,ICVul,CVE-2021-31256
f5670c10bfffaed2c53c7a8b153aaf69b12d2ec6,445,515,1,961,3,VIC,gpac,ICVul,CVE-2021-40566
04dbf08bff4d61948bab80c3f9096ecc60c7f302,1,0,0,1,1,VFC,gpac,ICVul,CVE-2021-40570
e74be5976a6fee059c638050a237893f7e9a3b23,33,0,26,59,2,VFC,gpac,ICVul,CVE-2021-32132
0548f5b869cdc38ec45e7f6f25ebc3577f4ba077,0,0,9,9,1,VIC,gpac,ICVul,CVE-2023-4678
b1042c3eefca87c4bc32afb404ed6518d693e5be,2,3,0,5,1,VFC,gpac,ICVul,CVE-2023-4682
ded89e08c7fca74e2bbb9458267ed337c015dc65,19,0,61,80,3,VIC,gpac,ICVul,CVE-2018-13006
c0205efc2ee2edfffb9fb687ba1dd27043b01ead,112,10,2,124,5,VIC,gpac,ICVul,CVE-2021-32136
119050eebfe4cf5db7258f1f86d4a374d5b6ce53,1024,633,310,1967,26,VIC,gpac,ICVul,CVE-2020-35979
b03c9f252526bb42fbd1b87b9f5e339c3cf2390a,2,0,2,4,1,VFC,gpac,ICVul,CVE-2021-40569
f0ba83717b6e4d7a15a1676d1fe06152e199b011,3,0,1,4,1,VFC,gpac,ICVul,CVE-2021-32440
87afe070cd6866df7fe80f11b26ef75161de85e0,0,0,1,1,1,VFC,gpac,ICVul,CVE-2021-31257
e06c2abead37fe27ef71c33c75ec9dc3fcbbd9d9,4,0,5,9,1,VIC,gpac,ICVul,CVE-2021-40562
30ac5e5236b790accd1f25347eebf2dc8c6c1bcb,2,0,2,4,1,VFC,gpac,ICVul,CVE-2021-40574
1241d44df257dc4324ff162f2b70eb60d32c5102,2382,7,21,2410,17,VIC,gpac,ICVul,CVE-2019-20629
cd8a95c1efb8f5bfc950b86c2ef77b4c76f6b893,12,0,0,12,1,VFC,gpac,ICVul,CVE-2023-48013
c88df2e202efad214c25b4e586f243b2038779ba,3,0,0,3,1,VFC,gpac,ICVul,CVE-2023-2838
0971919b43219045e611ea17279bbaadaefcd927,889,699,1083,2671,11,VIC,gpac,ICVul,CVE-2021-33361
289ffce3e0d224d314f5f92a744d5fe35999f20b,4,0,14,18,1,VFC,gpac,ICVul,CVE-2021-32138
af6a5e7a96ee01a139cce6c9e4edfc069aad17a6,0,0,3,3,1,VFC,gpac,ICVul,CVE-2023-23143
18e8ce2a19205b248c4d81572f2a0e0de947687c,1712,252,725,2689,227,VIC,gpac,ICVul,CVE-2022-2453
98b727637e32d1d4824101d8947e2dbd573d4fc8,2,0,1,3,1,VFC,gpac,ICVul,CVE-2019-20628
64b68cdafae5c1e381afca56ea12029df9716cf5,0,0,52,52,24,VIC,gpac,ICVul,CVE-2022-2453
35ab4475a7df9b2a4bcab235e379c0c3ec543658,52,0,6,58,4,VIC,gpac,ICVul,CVE-2018-20763
66abf0887c89c29a484d9e65e70882794e9e3a1b,6,0,3,9,1,VFC,gpac,ICVul,CVE-2023-48014
50ce209eba2ff96159e667d2e365957d62bcbb66,2858,249,1074,4181,193,VIC,gpac,ICVul,CVE-2024-24267
455046d9de60ae00c88039f4027f802c86ae2549,573,512,333,1418,20,VIC,gpac,ICVul,CVE-2021-31260
534e2ae19d0174f689088b3bce9974140805e8de,314,9,177,500,7,VIC,gpac,ICVul,CVE-2021-32139
fab2b61ba72245c7d53b4f3cc79d864647a419ae,95,6,78,179,6,VIC,gpac,ICVul,CVE-2021-31262
91eab56eb653047aa80fe1cdea46ca5e667ecdaa,68,18,27,113,10,VIC,gpac,ICVul,CVE-2023-2840
30d9c3510070f2a4acec601e6bfae2bea39011c7,15,0,26,41,1,VIC,gpac,ICVul,CVE-2019-20628
3fecef67d0012958766a0e983a95651025b6deb6,118,1,31,150,12,VIC,gpac,ICVul,CVE-2022-2549
6914d016e2b540bac2c471c4aea156ddef8e8e01,12,0,7,19,1,VFC,gpac,ICVul,CVE-2023-4756
eb71812fcc10e9c5348a5d1c61bd25b6fa06eaed,6,0,2,8,1,VFC,gpac,ICVul,CVE-2021-32136
f354df94bffd55146f44c682c8d30ab43a751b0f,140,3,92,235,2,VIC,gpac,ICVul,CVE-2023-48014
da6e63ddfba693595268aa7547817698bd4c435a,61,1,511,573,117,VIC,gpac,ICVul,CVE-2021-32139
d850605fc71e45281a530817ad7705aad98c6b17,65,21,2,88,5,VIC,gpac,ICVul,CVE-2021-32138
be9f8d395bbd196e3812e9cd80708f06bcc206f7,0,1,2,3,1,VFC,gpac,ICVul,CVE-2023-0817
db74835944548fc3bdf03121b0e012373bdebb3e,5,0,0,5,1,VFC,gpac,ICVul,CVE-2023-5998
0c7dffcca5abba589b3f2331f3dee29bb90a8150,81,959,224,1264,14,VIC,gpac,ICVul,CVE-2021-32132
bb002ad4f92d216f8ab7c8466102279ef8af6f88,117,0,7,124,8,VIC,gpac,ICVul,CVE-2019-20629
96047e0e6166407c40cc19f4e94fb35cd7624391,10,0,11,21,2,VFC,gpac,ICVul,CVE-2021-40566
72c491909a682cd333137aad7d37f62d7aad58c2,4,1,5,10,2,VIC,gpac,ICVul,CVE-2023-0841
697d6afb3cd012d442e12400b6841ebd1256a354,15,0,6,21,3,VIC,gpac,ICVul,CVE-2021-32139
1273cdc706eeedf8346d4b9faa5b33435056061d,5,0,0,5,1,VFC,gpac,ICVul,CVE-2021-33362
5dd71c7201a3e5cf40732d585bfb21c906c171d3,0,0,2,2,1,VFC,gpac,ICVul,CVE-2021-40562
ce01bd15f711d4575b7424b54b3a395ec64c1784,1,0,1,2,1,VFC,gpac,ICVul,CVE-2020-23932
c535bad50d5812d27ee5b22b54371bddec411514,6,0,2,8,1,VFC,gpac,ICVul,CVE-2022-1795
7f2129fe81450ab1e507a3f79c7f049dc3c5dbde,22,4,172,198,7,VIC,gpac,ICVul,CVE-2023-1654
da69ad1f970a7e17c865eaec9af98cc84df10d5b,17,0,1,18,1,VFC,gpac,ICVul,CVE-2021-29279
1e58dbdabfd9874e6e8af94fe3d9306c4b626a33,2736,1168,2563,6467,143,VIC,gpac,ICVul,CVE-2022-2453
524e2bbdb294d5aa4c84bf83db4d328a588b55f7,128,0,52,180,13,VIC,gpac,ICVul,CVE-2020-25427
86d072b6a13baa1a4a90168098a0f8354c24d8cf,35,0,16,51,4,VIC,gpac,ICVul,CVE-2020-19488
583bdcee8bd5008037d95255e0bd78c44b4f0330,1598,6103,4913,12614,278,VIC,gpac,ICVul,CVE-2021-32139
0aac8b6d72de36b11342ebae0078bc69802f5c9a,0,0,110,110,3,VIC,gpac,ICVul,CVE-2022-1222
2191e66aa7df750e8ef01781b1930bea87b713bb,7,0,7,14,2,VFC,gpac,ICVul,CVE-2022-3957
df8fffd839fe5ae9acd82d26fd48280a397411d9,4,0,3,7,1,VFC,gpac,ICVul,CVE-2021-31260
3809955065afa3da1ad580012ec43deadbb0f2c8,7,0,0,7,1,VFC,gpac,ICVul,CVE-2023-46930
758135e91e623d7dfe7f6aaad7aeb3f791b7a4e5,25,0,5,30,1,VIC,gpac,ICVul,CVE-2021-32132
cf6771c857eb9a290e2c19ddacfdd3ed98b27618,4,0,2,6,1,VIC,gpac,ICVul,CVE-2023-23143
893fb99b606eebfae46cde151846a980e689039b,1,0,1,2,1,VFC,gpac,ICVul,CVE-2021-40565
0753bf6d867343a80a044bf47a27d0b7accc8bf1,4,0,1,5,1,VFC,gpac,ICVul,CVE-2023-46928
71460d72ec07df766dab0a4d52687529f3efcf0a,11,0,0,11,2,VFC,gpac,ICVul,CVE-2021-40592
e7f96c2d3774e4ea25f952bcdf55af1dd6e919f4,8,0,4,12,2,VFC,gpac,ICVul,CVE-2023-1655
07c2e827a330954259c6e86c479a51d2cde7f7c2,128,0,233,361,5,VIC,gpac,ICVul,CVE-2022-3957
8767ed0a77c4b02287db3723e92c2169f67c85d5,3,0,0,3,1,VFC,gpac,ICVul,CVE-2024-6063
c70f49dda4946d6db6aa55588f6a756b76bd84ea,2,0,0,2,1,VFC,gpac,ICVul,CVE-2023-48011
e7c0a1150b87473acd3a8465bcf94a5d66b56329,83,15,12,110,3,VIC,gpac,ICVul,CVE-2021-32136
c1b9c794bad8f262c56f3cf690567980d96662f5,45,4,3,52,1,VFC,gpac,ICVul,CVE-2024-6064
b1e6577aed4f0335537e1216f1cdc4fa448564b2,424,4,167,595,18,VIC,gpac,ICVul,CVE-2018-13006
093283e727f396130651280609e687cd4778e0d1,9,0,4,13,1,VIC,gpac,ICVul,CVE-2021-32132
d3b7d32da1b019afbfc9f980a27c5a7a7c55c3cd,6,41,16,63,4,VIC,gpac,ICVul,CVE-2020-25427
3dbe11b37d65c8472faf0654410068e5500b3adb,0,8,4,12,1,VFC,gpac,ICVul,CVE-2022-1441
ea3139da8fb7dc2dc02b5c2882159e29d8247e59,312,14,124,450,22,VIC,gpac,ICVul,CVE-2022-29339
42cd567b3e17b855e701854e0104c5b4b200d19e,0,0,2,2,1,VIC,gpac,ICVul,CVE-2021-32139
c688b5d880ac6cf7435019742197ea6f7fcf54ea,45,7,134,186,11,VIC,gpac,ICVul,CVE-2021-40562
a06cccb188bbc9ed5e7fed326eb34d6264329df6,87,167,135,389,15,VIC,gpac,ICVul,CVE-2023-0819
2309238d043cb3ba120a7e67cea4892e0fd2224b,213,399,122,734,12,VIC,gpac,ICVul,CVE-2022-3957
ccec26b7d331ca05083d27071a7551f8dfdcf7ec,74,28,4,106,4,VIC,gpac,ICVul,CVE-2023-3013
328def7d3b93847d64ecb6e9e0399684e57c3eca,2,1,2,5,1,VFC,gpac,ICVul,CVE-2021-32137
f5a038e6893019ee471b6a57490cf7a495673816,0,0,1,1,1,VFC,gpac,ICVul,CVE-2021-40567
3b84ffcbacf144ce35650df958432f472b6483f8,0,0,1,1,1,VFC,gpac,ICVul,CVE-2021-31259
163b48821dec0b23e0842034b96b9c915da2b470,9,0,267,276,29,VIC,gpac,ICVul,CVE-2023-3013
53387aa86c1af1228d0fa57c67f9c7330716d5a7,2,0,1,3,1,VFC,gpac,ICVul,CVE-2023-3012
0257161f14b8232db040a08efd79b5a0c962943d,276,66,149,491,21,VIC,gpac,ICVul,CVE-2023-4756
4584da1a7fead1c45e90df583374efbf3c1e214b,168,288,110,566,8,VIC,gpac,ICVul,CVE-2021-40566
d28d9ba45cf4f628a7b2c351849a895e6fcf2234,3,1,3,7,1,VFC,gpac,ICVul,CVE-2024-24267
ac9d73e19903234695b003fd14289f8dd353f11a,2625,980,3362,6967,199,VIC,gpac,ICVul,CVE-2018-13006
967f72130d2e3e7f72c999234781a7d25e97e01b,1767,3,46,1816,17,VIC,gpac,ICVul,CVE-2021-40563
6170024568f4dda310e98ef7508477b425c58d09,1,0,1,2,1,VFC,gpac,ICVul,CVE-2020-19488
dc7de8d3d604426c7a6e628d90cb9fb88e7b4c2c,7,0,46,53,1,VFC,gpac,ICVul,CVE-2022-2453
3e4c8ed4bf5afa707a69dd31e3e08c900f5d8dc4,485,0,169,654,17,VIC,gpac,ICVul,CVE-2022-4202
f1f98615860cbe1851794b8e68e865cca4121eb5,8042,4353,2041,14436,270,VIC,gpac,ICVul,CVE-2022-1035
52f084398374073e2ba5277468442e4ea7a91da5,0,0,3,3,1,VIC,gpac,ICVul,CVE-2021-32439
0102c5d4db7fdbf08b5b591b2a6264de33867a07,0,4,12,16,1,VFC,gpac,ICVul,CVE-2022-2549
8a545254a7a900636259b89bb8bd6c1ecc60147c,6460,470,4037,10967,126,VIC,gpac,ICVul,CVE-2021-33366
dd9d4dd13b2135a9013b9966a3b39e13baa077e8,5553,313,672,6538,25,VIC,gpac,ICVul,CVE-2022-3957
f3698bb1bce62402805c3fda96551a23101a32f9,6,0,0,6,1,VFC,gpac,ICVul,CVE-2019-11222
b2eab95e07cb5819375a50358d4806a8813b6e50,1,0,3,4,1,VFC,gpac,ICVul,CVE-2021-31262
7cd2f95dd031f4f631d600001d5674b74d8c74fa,406887,0,0,406887,779,VIC,gpac,ICVul,CVE-2021-31258
ca1b48f0abe71bf81a58995d7d75dc27f5a17ddc,8,0,0,8,1,VFC,gpac,ICVul,CVE-2023-5586
64a2e1b799352ac7d7aad1989bc06e7b0f2b01db,2,0,3,5,1,VFC,gpac,ICVul,CVE-2021-4043
973828cb48d03312d1ee8fcecacd082fb1258fe8,0,0,3,3,2,VIC,gpac,ICVul,CVE-2020-23928
7e74890080cbcf6cb32255adba388c1e8b1ec766,165,0,22,187,13,VIC,gpac,ICVul,CVE-2021-32139
915e2cba715f36b7cc29e28888117831ca143d78,3,0,1,4,1,VIC,gpac,ICVul,CVE-2022-3178
82396cfa523b4b7ef16e720d6c353fc85d91841d,48,22,63,133,8,VIC,gpac,ICVul,CVE-2023-0358
b2db2f99b4c30f96e17b9a14537c776da6cb5dca,0,0,4,4,1,VFC,gpac,ICVul,CVE-2021-30199
6a748ccc3f76ff10e3ae43014967ea4b0c088aaf,0,0,1,1,1,VFC,gpac,ICVul,CVE-2023-3291
4f808e0c43945956975ece8232ab8a0fbea321dc,793,390,451,1634,46,VIC,gpac,ICVul,CVE-2022-4202
86c1566f040b2b84c72afcb6cbd444c5aff56cfe,3,0,0,3,1,VIC,gpac,ICVul,CVE-2021-40576
223e36d02cbdabbfaa51eeb3ed9ba767ee9768b4,615,1381,2045,4041,6,VIC,gpac,ICVul,CVE-2021-31257
20c0f29139a82779b86453ce7f68d0681ec7624c,0,1,1,2,2,VFC,gpac,ICVul,CVE-2024-6061
55a183e6b8602369c04ea3836e05436a79fbc7f8,1,0,0,1,1,VFC,gpac,ICVul,CVE-2022-1172
f329ee453aa9a31aaac07c44d8b1490953282a93,1201,139,485,1825,27,VIC,gpac,ICVul,CVE-2022-2454
90dc7f853d31b0a4e9441cba97feccf36d8b69a4,7,0,0,7,3,VFC,gpac,ICVul,CVE-2018-7752
053132b1f5635edd30b4d095a64f92d11f329e1e,145,93,73,311,23,VIC,gpac,ICVul,CVE-2023-4722
bd96f6797581528d2e82266604ed0582d83c9985,688,46,257,991,27,VIC,gpac,ICVul,CVE-2021-32139
047f96fb39e6bf70cb9f344093f5886e51dce0ac,3,0,4,7,1,VFC,gpac,ICVul,CVE-2023-2839
af0ec8a11dc4e410e1eebb4103668c3e8db80521,96,10,44,150,7,VIC,gpac,ICVul,CVE-2023-1654
b6bf5384756920110cf1f162da0ffe49569da0c9,147,3,41,191,11,VIC,gpac,ICVul,CVE-2021-32139
c6f56a92088cc924a98ee49153f13706dcd7b1ee,173,18,31,222,12,VIC,gpac,ICVul,CVE-2021-31262
77ed81c069e10b3861d88f72e1c6be1277ee7eae,15,1,29,45,1,VFC,gpac,ICVul,CVE-2021-32439
37592ad86c6ca934d34740012213e467acc4a3b0,3,0,2,5,2,VFC,gpac,ICVul,CVE-2022-29340
c31941822ee275a35bc148382bafef1c53ec1c26,3,0,1,4,1,VFC,gpac,ICVul,CVE-2023-0770
4bac19ad854159b21ba70d8ab7c4e1cd1db8ea1c,15,0,10,25,3,VFC,gpac,ICVul,CVE-2023-4681
ab67e334fd39c75e2739ef2e13ad448b029b0884,11215,108,68506,79829,691,VIC,gpac,ICVul,CVE-2018-20763
31e499d310a48bd17c8b055a0bfe0fe35887a7cd,1,0,0,1,1,VFC,gpac,ICVul,CVE-2024-6062
e396648e48c57e2d53988d3fd4465b068b96c89a,0,20,3,23,1,VFC,gpac,ICVul,CVE-2023-4720
ebfa346eff05049718f7b80041093b4c5581c24e,12,0,4,16,3,VFC,gpac,ICVul,CVE-2021-31258
9914a5a0556e045ddce22037558b5149e387c68a,41,4,9,54,4,VIC,gpac,ICVul,CVE-2023-0358
d1a678d2dd791239d549cecaa8c6a475d020a6c2,452,2,89,543,11,VIC,gpac,ICVul,CVE-2018-13006
7a70dec7c99b78091c1d89bd97f1b68e1894e235,62,0,12,74,7,VIC,gpac,ICVul,CVE-2021-40566
8890b13db0a3b69bc9f46509d04744c5e2686601,20,8,36,64,11,VIC,gpac,ICVul,CVE-2021-31260
4f21f50e9a74a70171711b65a1dba3950c6cc6db,1514,794,3075,5383,115,VIC,gpac,ICVul,CVE-2022-2549
0840ed7da736bfbf3f31f2791cc37d9d24e39f82,232,3388,543,4163,189,VIC,gpac,ICVul,CVE-2022-2453
4e7736d7ec7bf64026daa611da951993bb42fdaf,20,0,1,21,1,VFC,gpac,ICVul,CVE-2022-3222
8f61d1cfcb6e7a00078a106439ed58ae517dad3b,208,45,128,381,32,VIC,gpac,ICVul,CVE-2023-2837
bc1704db1523eb3161af90da44b8394d4512855f,979,2,15,996,5,VIC,gpac,ICVul,CVE-2021-4043
e4ed32bf56fc02fb8a04b9e13f4d7bdae2b3ae12,1,0,5,6,1,VIC,gpac,ICVul,CVE-2021-32439
ad18ece95fa064efc0995c4ab2c985f77fb166ec,0,0,1,1,1,VFC,gpac,ICVul,CVE-2021-40576
a69b567b8c95c72f9560c873c5ab348be058f340,1,0,0,1,1,VFC,gpac,ICVul,CVE-2021-40571
5692dc729491805e0e5f55c21d50ba1e6b19e88e,0,0,3,3,1,VIC,gpac,ICVul,CVE-2024-0322
5fb831deba2108ceba311a9727bd1cb15a70d503,32,0,27,59,2,VIC,gpac,ICVul,CVE-2023-3291
328c6d682698fdb9878dbb4f282963d42c538c01,35,2,1,38,3,VFC,gpac,ICVul,CVE-2021-32134
de7f3a852bef72a52825fd307cf4e8f486401a76,0,0,1,1,1,VFC,gpac,ICVul,CVE-2023-4722
51dadae6c790af3f639c4d9d660658b2848b51a0,378,51,181,610,19,VIC,gpac,ICVul,CVE-2021-32439
3a4a8376229fe5e384abbc2c789f6858414b71bb,4,1,864,869,196,VIC,gpac,ICVul,CVE-2021-30199
ea7395f39f601a7750d48d606e9d10ea0b7beefe,3,0,9,12,3,VFC,gpac,ICVul,CVE-2023-0760
3911d80af80da6124a536b53919cfd5bae2d3387,5,1,357,363,115,VIC,gpac,ICVul,CVE-2022-2453
22774aa9e62f586319c8f107f5bae950fed900bc,6,0,0,6,1,VFC,gpac,ICVul,CVE-2021-30019
7b8d13af83577e2794fe9dc2db8ca317cf5c506b,288,162,694,1144,106,VIC,gpac,ICVul,CVE-2021-40566
c0f0e31f3746c47a332d0fe608339399c5d96a08,721,327,260,1308,40,VIC,gpac,ICVul,CVE-2022-1795
