commit_id,lines_added,lines_removed,lines_modified,lines_changed,files_changed,commit_role,project,dataset_source,cve_id
2fefae47716d501aec41c1102f3fd4531f070b05,36,0,24,60,1,VFC,php-src,ICVul,CVE-2014-3597
3446c13b268af86391d06611327006b059b8bab1,26,6,4,36,2,VFC,linux,ICVul,CVE-2016-2143
4e7c22d447bb6d7e37bfe39ff658486ae78e8d77,1,0,5,6,2,VFC,linux,ICVul,CVE-2015-1593
b3d821c4ae9ba62b3a194d9dcb5e99f17bd56908,12,1,8,21,1,VFC,gpac,ICVul,CVE-2022-4202
61628a3f3a37af2bf25daf8e26fd6b76a78c4f76,123,30,29,182,2,VIC,linux,ICVul,CVE-2015-8324
31e499d310a48bd17c8b055a0bfe0fe35887a7cd,1,0,0,1,1,VFC,gpac,ICVul,CVE-2024-6062
facfd85ac80902906bd5aee09468edf7405617d3,14,2,2,18,3,VIC,gpac,ICVul,CVE-2024-6061
7c3f8f33abcca6587146298595534ca591d23510,501,145,303,949,67,VIC,FreeRDP,ICVul,CVE-2024-32660
929fb014e041c6572c5e8c3686f1e32742b5b953,422,0,0,422,5,VIC,linux,ICVul,CVE-2016-7097
9914a5a0556e045ddce22037558b5149e387c68a,43,6,7,56,4,VIC,gpac,ICVul,CVE-2023-0358
54c5dd89e3125c1f363fe8f95d2837a796967c6e,272,0,1,273,3,VIC,FFmpeg,ICVul,CVE-2013-7021
9a86e5fa6cbbd8d2bd32b0080c7d0cae1c6225aa,129,21,53,203,6,VIC,tensorflow,ICVul,CVE-2022-36016
bfb7915d4b2e11acb6a819e451c382dc645277db,4,0,1,5,1,VFC,ImageMagick,ICVul,CVE-2017-12667
7709e9bdee96a904ebf18378c803a9288e10bb30,3,0,5,8,1,VIC,linux,ICVul,CVE-2023-2007
95ee62083cb6453e056562d91f597552021e6ae7,6,22,7,35,1,VFC,linux,ICVul,CVE-2013-4350
19670ba07cefc8c96211e26cfe485f489bc5ea26,43,2,1,46,1,VIC,tcpdump,ICVul,CVE-2017-13003
c5f280153409d9bc6bbf1874977742b339bb9c51,3,0,0,3,1,VIC,tensorflow,ICVul,CVE-2022-35939
60976e42a143a6272e72724b35211be2698a9ab0,99,60,5,164,8,VIC,httpd,ICVul,CVE-2021-33193
621b5060e823301d0cba4cb52a7ee3491922d291,9,0,0,9,1,VFC,linux,ICVul,CVE-2014-2673
8890b13db0a3b69bc9f46509d04744c5e2686601,25,13,31,69,11,VIC,gpac,ICVul,CVE-2021-31260
ebc891a1d9621a19c509200d7bf3470ca18dde7f,58,67,109,234,10,VIC,ImageMagick,ICVul,CVE-2016-7520
592acbf16821288ecdc4192c47e3774a4c48bb64,13,0,2,15,1,VFC,linux,ICVul,CVE-2019-11833
b41f080d52a5ff2d9c235cffac1419b84028bd31,843,542,214,1599,1,VIC,ImageMagick,ICVul,CVE-2016-10058
55484c45dbeca2eec7642932ec3f60f8a2d4bdbf,68,39,41,148,6,VIC,linux,ICVul,CVE-2022-3424
8c35502217c1879cb8257c617007282eee3fe1cc,1,0,0,1,1,VFC,ImageMagick,ICVul,CVE-2017-17499
ce08a3691a8ac29125e29fc41967b3737fa3f425,3,0,1,4,1,VIC,ImageMagick,ICVul,CVE-2019-13311
25a3703ef2e015bbe1d1f16f6b2f63bb10dd34f4,0,0,1,1,1,VFC,radare2,ICVul,CVE-2018-11377
f71b6b46e891c15b2492ce3291078f91b3c882d4,88,78,2599,2765,204,VIC,FreeRDP,ICVul,CVE-2020-11097
acec27ff35af9caf34d76d16ee17ff3b292e7d83,85,0,11,96,4,VIC,linux,ICVul,CVE-2017-15116
0c83ed8eeb28a045cdbd0b216679938aa9e665fe,997,0,0,997,6,VIC,linux,ICVul,CVE-2017-18216
6252d702c5311ce916caf75ed82e5c8245171c92,241,31,17,289,13,VIC,linux,ICVul,CVE-2016-2143
ad389da79f7bf9dc12dbc79c9c2740f9ed2f13d1,15,1,17,33,2,VIC,linux,ICVul,CVE-2011-4324
b1e6577aed4f0335537e1216f1cdc4fa448564b2,479,59,112,650,18,VIC,gpac,ICVul,CVE-2018-13006
21eae25a8db5fdcd112dbcfcd9e5c37e32d32e2f,0,0,12,12,1,VFC,ImageMagick,ICVul,CVE-2014-9907
1e189fed7aba09e7b2198fd5460331ea9501d248,611,555,9,1175,6,VIC,FFmpeg,ICVul,CVE-2023-47470
09fb5b61c84d6609b43cdb5f364546faeac8f058,62,61,43,166,3,VIC,squid,ICVul,CVE-2023-46728
368af875869a204b4ac552b9ddda59f6a46a56ec,42,0,0,42,2,VFC,tensorflow,ICVul,CVE-2021-41203
be6eeb5afa2c130b46bf24bbc781d3ac88cce5ff,157,2,26,185,7,VIC,hhvm,ICVul,CVE-2020-1898
e1dc3efb20f02283b11a724d78d775c0d202f9d5,112,10,68,190,6,VIC,tensorflow,ICVul,CVE-2020-15211
dfeab0689f69c0b4bd3480ffd37a9cacc2f17d9c,14814,868,1625,17307,276,VIC,openssl,ICVul,CVE-2014-3570
e4a7b7b0c98efcdcc4c1f6eb10925dec1fbc4016,16,10,15,41,1,VIC,linux,ICVul,CVE-2011-4098
eb7d6bd6cbfc077ca677fa41253a29a1f1f9c6fb,37,14,4,55,1,VIC,squid,ICVul,CVE-2023-46728
4584da1a7fead1c45e90df583374efbf3c1e214b,213,333,65,611,8,VIC,gpac,ICVul,CVE-2021-40566
94e538aebbc9f9c529e8b1f2eda860cfb8c473b1,9,0,6,15,3,VFC,FFmpeg,ICVul,CVE-2017-16840
9a59df13cc1a779bcd3d9ea1e775ca0e79293c82,4,0,0,4,1,VIC,php-src,ICVul,CVE-2016-7417
8628de0583504138551a05ad44ca388467f0f552,3,65,16,84,3,VIC,linux,ICVul,CVE-2014-7822
28a778829da2c239869944c00219f1ebcad5a6ea,3,0,1,4,1,VIC,tcpdump,ICVul,CVE-2018-16230
c19e654ddbe3831252f61e76a74d661e1a755530,259,1,3,263,2,VIC,linux,ICVul,CVE-2011-1767
4cecb76ff86db46d2823550256c828b6597f418e,31,29,18,78,3,VIC,linux,ICVul,CVE-2011-4324
01a6f5e504d9299395888a786e52c589c16af529,413,44,119,576,7,VIC,tensorflow,ICVul,CVE-2022-35989
ac8c2459091cd0e2bf226278d7b332e81c4c855a,7,31,11,49,2,VIC,linux,ICVul,CVE-2023-23001
bd297f67887a6f7ba279956f642d23a3a458dad3,104,70,36,210,8,VIC,radare2,ICVul,CVE-2017-9520
0aaaae6eca5a7175a193696383f582f53adab23f,17,2,5,24,1,VFC,tensorflow,ICVul,CVE-2022-23587
60d6d22d85a79d194e9e1a13b831ffafa741cd6e,12,5,2,19,1,VIC,linux,ICVul,CVE-2023-2007
fbe0e839d1e22d88810f3ee3e2f1479be4c0aa4a,3,0,0,3,1,VFC,linux,ICVul,CVE-2018-6927
f151e048ed27f6f4eef729f3310d053ab5da71d4,11,0,0,11,1,VFC,php-src,ICVul,CVE-2018-15132
f6a40570fa63d5afdd596c78083d754081d80ae3,124,6,42,172,11,VFC,redis,ICVul,CVE-2021-32627
26c6b8879911df991dc780c67eaeb84c7629949d,50,0,0,50,4,VIC,linux,ICVul,CVE-2019-19815
1a295fe7ffda4878bda19a21162e41f7890a4365,0,2,7,9,1,VIC,ImageMagick,ICVul,CVE-2016-9298
eb178619f930fa2ba2348de332a1ff1c66a31424,18,0,0,18,1,VFC,linux,ICVul,CVE-2013-1819
31475dd611209413bace21651a400afb91d0bd9d,16,24,2,42,4,VIC,linux,ICVul,CVE-2019-5489
26d3c81bc5ef2f8c3f09d45eaeacfb4b1139a777,2,2,0,4,1,VFC,FFmpeg,ICVul,CVE-2021-33815
05ec6a25f80ac8edfb7d7cb764d2dd68156a6965,30,36,13,79,3,VIC,openssl,ICVul,CVE-2017-3730
7afb2d41c6d373cf965285840b85c45011357115,0,0,2,2,1,VFC,src,ICVul,CVE-2020-16088
73d6e52206a20354738418625cedc244cbfd5023,2,7,12,21,3,VIC,linux,ICVul,CVE-2011-2521
aec55359aaff7bc358d27c5b145d4a3801c26721,24,0,24,48,14,VIC,squid,ICVul,CVE-2023-46728
64e53f90cad4d7c7126ea709e215c140624b1dac,50,61,188,299,9,VIC,tcpdump,ICVul,CVE-2017-13015
7923f0611014387f67336078c1fe82bc569cae6d,177,59,116,352,2,VIC,tcpdump,ICVul,CVE-2017-13008
f03a4faa55c4ce0818324701dadbf91988d7351d,0,2,3,5,1,VFC,src,ICVul,CVE-2023-38408
9934b9c6841ee56368c7cb1d10053f68a02680ba,41,8,17,66,6,VIC,tensorflow,ICVul,CVE-2022-23571
21fc4436e5aadbf6b9139343d7c4c92f7539ba55,0,0,2,2,1,VIC,radare2,ICVul,CVE-2020-15121
f9463a4bc8ea2df5ea25c4d6e0be72011e559b95,831,127,27,985,8,VIC,linux,ICVul,CVE-2023-0030
74675a58507e769beee7d949dbed788af3c4139d,134,89,48,271,9,VIC,linux,ICVul,CVE-2013-1773
2ad9ed3b3247fc96a47d488cd40db2f63f08d4e3,6,4,8,18,1,VIC,ImageMagick,ICVul,CVE-2019-7397
e2d7d94549b7fda2944f1410ccb3892e7757b19a,24,0,0,24,1,VIC,tensorflow,ICVul,CVE-2020-15211
b4de5c5113a80c6af7168d6e4e97ae80c39d9c92,22,1,4,27,16,VIC,radare2,ICVul,CVE-2020-15121
eb24aab1704c8963c480a62ce5b6e6a97a69f9bc,18,6,3,27,3,VIC,src,ICVul,CVE-2023-27567
9c87c32c710d0b5b53dc6fd3bfde4046e1f7a5ad,20,0,0,20,1,VFC,tensorflow,ICVul,CVE-2021-37662
56e96e64976aecdfc673f29727def1ab9cfae207,371,0,0,371,4,VIC,tensorflow,ICVul,CVE-2020-15211
18fdab5a09b64252a9a61ad6d1b2eff4a257b8f2,0,0,1,1,1,VIC,php-src,ICVul,CVE-2014-3597
1e38da300e1e395a15048b0af1e5305bd91402f6,12,1,2,15,1,VFC,linux,ICVul,CVE-2017-10661
e5b0eec199c2d03de54fd6a7fd9275692218e2bc,2,0,0,2,1,VFC,tensorflow,ICVul,CVE-2022-21741
a7ce29647fcb38386d7439696375e16e093d6acb,9,0,3,12,2,VFC,radare2,ICVul,CVE-2022-1031
632f61ecd864e1842cdd8fd544452208f4b57214,65,2,7,74,5,VIC,envoy,ICVul,CVE-2022-29227
4447bb33f09444920a8f1d89e1540137429351b6,125,2,8,135,3,VIC,linux,ICVul,CVE-2012-6538
1241d44df257dc4324ff162f2b70eb60d32c5102,2386,11,17,2414,17,VIC,gpac,ICVul,CVE-2019-20629
c73cb5a2d607b5b95a06a54d8291ddb659b348b6,10,4,8,22,1,VIC,linux,ICVul,CVE-2011-1768
4ebe3dc0735c1ba02eba1cfb5d7597d84c7ef8f3,2,0,1,3,1,VIC,radare2,ICVul,CVE-2017-9520
23968a8bf65b009120c43b5ebcceaf52dbc9e943,5,0,0,5,1,VFC,tensorflow,ICVul,CVE-2022-21726
5151412dd4338b273afdb107c3772528e9e67d92,1,12,2,15,2,VIC,linux,ICVul,CVE-2018-20856
f485b95b184537c97e72e3748336cd0c7a467525,0,1,15,16,10,VIC,tensorflow,ICVul,CVE-2021-29561
f856d02e5322821aad155dad9b3acab1e9f5d693,7,0,0,7,1,VFC,tensorflow,ICVul,CVE-2022-41901
15391329339ceab62d7ffe59034b2dd19cc90ede,4,1,2,7,1,VIC,tensorflow,ICVul,CVE-2022-23588
37cefa91bee4eace55715eeef43720b958a01192,20,15,0,35,1,VFC,tensorflow,ICVul,CVE-2022-35940
e05df3b115e7308afbca652769b54e4549fcc723,1763,0,0,1763,1,VIC,linux,ICVul,CVE-2017-18249
fe01d2496c1cc3b4a327d7d9b2faba9c79479a13,106,8,54,168,1,VIC,tcpdump,ICVul,CVE-2018-16228
f645f1d6eadae8d67c832125186ad5b209e8ba03,88,3,52,143,2,VIC,FFmpeg,ICVul,CVE-2016-10191
1a3eb042c704dea190c644def5b32c9cee8832b8,6,5,360,371,44,VIC,FFmpeg,ICVul,CVE-2016-10190
2d669862df7cd17f539129049f6fb70d17174125,1,1,0,2,1,VFC,tcpdump,ICVul,CVE-2017-13031
9856fa1b281eccdc9f8d94d716e96818c675e78e,14,12,2,28,1,VIC,linux,ICVul,CVE-2015-2925
31c94250fcff763e63495d7310b912bca2148117,194,0,11,205,4,VIC,tensorflow,ICVul,CVE-2020-15202
5ce1bbb97bf1e6707102d30499e7feaa1e6a2134,8,9,8,25,1,VIC,linux,ICVul,CVE-2011-1768
a664b2d8555c659127bf8fe049a58449d394a707,27,2,19,48,5,VIC,linux,ICVul,CVE-2011-2479
f473bf76c71ca734a16f9331ce6b6e9603641888,22,67,35,124,26,VIC,linux,ICVul,CVE-2010-5329
d31fec57e9dfb0516deead2053a856e3c71e9751,1,0,1,2,1,VFC,ImageMagick,ICVul,CVE-2017-6501
a5167ca38b01c8774fec27492187f2f1b6688097,10,0,2,12,4,VIC,tensorflow,ICVul,CVE-2021-37687
050fad7c4534c13c8eb1d9c2ba66012e014773cb,68,11,16,95,2,VFC,linux,ICVul,CVE-2018-25020
dc4e57489fa0f9cf4faf4c85cc405d6db77d84db,451,0,2,453,7,VIC,FFmpeg,ICVul,CVE-2017-9996
884ca601b21ec6ef4d216ae850c0cf503f762623,2,0,1,3,1,VIC,redis,ICVul,CVE-2023-28425
99d825822eade8d827a1817357cbf3f889a552d6,8,1,2,11,1,VFC,linux,ICVul,CVE-2016-4913
2f36db71009304b3f0b95afacd8eba1f9f046b87,10,1,1,12,1,VFC,linux,ICVul,CVE-2016-1583
b44dd5e97df2f9aec5ad71e8122be98a59a35057,0,144,4,148,1,VIC,tensorflow,ICVul,CVE-2021-37686
14e606db148d6ebcaae20f1e1d6d71903ca4a556,2,0,2,4,1,VFC,ImageMagick,ICVul,CVE-2016-7520
72c2d53192004845cbc19cd8a30b3212a9288140,7,30,67,104,29,VIC,linux,ICVul,CVE-2015-3339
114ad79b95d95c008efbd015da6fc659bcd830ea,73,18,16,107,4,VIC,radare2,ICVul,CVE-2018-20458
994b78327458ea14a1743196ee0560c73ace37f3,1,0,2,3,1,VIC,linux,ICVul,CVE-2018-7480
216d117f05bff87b9dc4db55a1b1fadb38bcb786,8,2,0,10,1,VFC,ImageMagick,ICVul,CVE-2018-16323
42459e4273c2e47a3232cc16c4f4fff3b3a35c38,8,0,0,8,1,VIC,tensorflow,ICVul,CVE-2023-33976
c45be9283490d8e8d7b67074bfbdc9f24d67bc02,63,13,86,162,8,VIC,tensorflow,ICVul,CVE-2021-37656
307f2fb95e9b96b3577916e73d92e104f8f26494,10,3,1,14,1,VFC,linux,ICVul,CVE-2013-4125
62c476c7c7f25a5b245b9902a935636e6316e58c,277,20,1,298,6,VIC,linux,ICVul,CVE-2013-4592
b2a0fa152072f0085fa8d8eb0dbf9b3b0c5952fc,9,0,6,15,1,VIC,linux,ICVul,CVE-2013-4247
f57315566d7094f322b784947093406c2aea0d7d,5,0,0,5,1,VFC,tensorflow,ICVul,CVE-2022-21734
cbea2149a07bf114b846232d2207353815683309,6,113,20,139,5,VIC,tensorflow,ICVul,CVE-2020-15211
755ac67f83e515af55adbfe55134eb7d90839cdb,2,0,0,2,1,VIC,linux,ICVul,CVE-2016-7097
d917902b4e1232f6668c2d3e2929eaeb6c2a1a67,6,0,7,13,1,VIC,radare2,ICVul,CVE-2018-20461
6b8d9117ccb4f81b1244aafa7bc70ef8fa45fc49,4,4,0,8,1,VFC,linux,ICVul,CVE-2015-2041
6accb84d8437cb915e23d83673c233f5084aad68,0,0,1,1,1,VIC,tensorflow,ICVul,CVE-2022-29207
701cfaca222a82afbeeb17496bd718baa65a67d2,2,0,0,2,1,VFC,tensorflow,ICVul,CVE-2021-41210
8ccb9b693157c684e4b401561db38f26375a582f,30,24,154,208,5,VIC,hhvm,ICVul,CVE-2020-1900
b8d2271154f23ff4c540a2ad4e15e7dd3dd9a695,9,0,0,9,1,VIC,flatpak,ICVul,CVE-2021-21261
0837e3242c73566fc1c0196b4ec61779c25ffc93,24,1,0,25,2,VFC,linux,ICVul,CVE-2011-4611
14755416e364f17fb1870882fa778c7fec7f16e3,4,0,2,6,1,VFC,tensorflow,ICVul,CVE-2020-26270
78b7280cce23293f7570ad52c1ffe1485c6d9669,32,2,27,61,9,VIC,linux,ICVul,CVE-2017-15951
0fd9b0c4fac90cb58d6bb64bf4868b6e2a676a62,12,25,1,38,2,VIC,suricata,ICVul,CVE-2024-23836
61a04137064708b59fe278f5a4ba6a070f503bcc,1,1,9,11,6,VIC,httpd,ICVul,CVE-2015-0253
31610434bc3523c0b01a10917a1185096a03c4c8,237,0,0,237,2,VIC,linux,ICVul,CVE-2017-8067
bdb50267f7680e67e574dfe7f3cfd17fb587bc5d,2,0,10,12,1,VIC,php-src,ICVul,CVE-2016-9934
7f060bbb72966cae80d6fee338d0b07fa3fc06e1,3,0,2,5,1,VFC,gpac,ICVul,CVE-2022-1222
6402939ec86eaf226c8b8ae00ed983936b164908,0,0,1,1,1,VFC,linux,ICVul,CVE-2019-19075
902fb713990a8f968ea4350c7c2a27ff46f1a6c4,4,0,0,4,1,VIC,flatpak,ICVul,CVE-2023-28100
6014c6648a2a54a4ecb7f952ea1163e0798f9264,21,1,5,27,1,VFC,squid,ICVul,CVE-2023-49286
81e2cf03ac62c29c6bb365c31b9229aa3b4deff8,1431,656,178,2265,160,VIC,php-src,ICVul,CVE-2016-5094
ee511ae860c3290db2fb01278fcfff070ee15a16,522,38,50,610,3,VIC,tensorflow,ICVul,CVE-2021-29529
257de2baded9330ff392f33fd5a7cc0ba271e18d,17572,25,4,17601,75,VIC,php-src,ICVul,CVE-2016-5094
30721cf564cb029d34535446d6a5a6357bebc8e7,0,0,10,10,1,VFC,tensorflow,ICVul,CVE-2022-29208
a98a875f0d8f1479b44d198166c9f27d5601e891,470,270,7,747,3,VIC,krb5,ICVul,CVE-2014-4345
b8670c09f37bdf2847cc44f36511a53afc6161fd,1,0,0,1,1,VFC,linux,ICVul,CVE-2016-4485
a6c9af87363c5e964d981fe0ec4aa73061a0c793,217,1,1,219,2,VIC,linux,ICVul,CVE-2015-4036
229bab6bacc42295f13c0434772381a88ce2308b,4,1,5,10,1,VIC,linux,ICVul,CVE-2023-2007
e04f0283516e80d2f93366e0d479d13c9b5c8c2a,516,28,13,557,3,VIC,krb5,ICVul,CVE-2015-2698
c8761e2016aa51a2829563b02a0a55913bdb0be8,10,19,3,32,2,VIC,linux,ICVul,CVE-2020-27673
2d2699d984924890f6dac8cf51c3b6311f56816c,20,0,6,26,4,VIC,linux,ICVul,CVE-2023-3161
f0c9103813b3045bd5b43220b6a78c9908a45d24,42,17,15,74,5,VIC,linux,ICVul,CVE-2022-1974
622daca2044523bec96a177d722eb453329336a5,42,0,9,51,3,VIC,tcpdump,ICVul,CVE-2019-15167
3559e868e58005d15c6013a0c1fd832e51c73397,38,2,2,42,1,VFC,openssl,ICVul,CVE-2024-4603
3eea57c26e49a5add4c053a031cc2a1977b7c48e,11,6,10,27,1,VIC,linux,ICVul,CVE-2016-6187
7e4d731b1c07201ad9374c1cd9ac5263bdf35bce,22,6,5,33,3,VFC,openssl,ICVul,CVE-2024-2511
112067f0905b2de862c607ee62411cf47d2fe5c4,29,0,0,29,3,VIC,linux,ICVul,CVE-2012-5517
a257cdd0e2179630d3201c32ba14d7fcb3c3a055,1131,0,1,1132,12,VIC,linux,ICVul,CVE-2016-1237
c6ef89421e236d75693ae968d80d44a52409889d,4,0,1,5,1,VIC,linux,ICVul,CVE-2018-8897
0b6b491d21d6a4eb5fbab1cca565bc1e94ca9543,687,379,12859,13925,1505,VIC,tensorflow,ICVul,CVE-2022-23567
1f9852b2b9c0c623a972174f720d8ee366245e1b,11,1,28,40,2,VIC,ImageMagick,ICVul,CVE-2016-7534
0f95d441e4b5d7512cc5c326c8668a120e048eda,3,3,5,11,1,VIC,tcpdump,ICVul,CVE-2020-8037
5cf8f9923581f62e7b33d4103148fe0e56acc19d,930,775,0,1705,6,VIC,tensorflow,ICVul,CVE-2021-41201
f76e7feb41a4327d2b0978449bbdafe98d4a3771,2,1,0,3,1,VFC,tcpdump,ICVul,CVE-2017-12896
87158f43f05f2720a374f3e6d22a7aaa3a33f750,13,0,0,13,1,VFC,tensorflow,ICVul,CVE-2021-37635
f8bd2258e2d520dff28c855658bd24bdafb5102d,22,88,22,132,10,VFC,linux,ICVul,CVE-2011-3209
dc900d4f77b6787479c7e9888a7c7af646ca09b3,11,11,138,160,1,VIC,php-src,ICVul,CVE-2016-7128
c85907682a14a6fa174cb4619c4afc8984260202,4,2,17,23,2,VIC,php-src,ICVul,CVE-2016-9936
f64180182cfefdcba9a4da604763e994bd29dbe1,21,8,40,69,1,VIC,ImageMagick,ICVul,CVE-2019-13311
9a564bccb78a76740ea9d75a259942df8143d02c,0,0,1,1,1,VFC,linux,ICVul,CVE-2022-1353
4f31d78716ac94c85c244efcea368fea202e2ed4,7,5,22,34,1,VFC,ImageMagick,ICVul,CVE-2019-13454
30fdc1a3b36cfd4c8859be9d4f4ef1d951b59c21,68,37,24,129,3,VIC,tensorflow,ICVul,CVE-2021-41204
edce4d98cbc995233439cb4af45513edecb0550c,2938,1804,156,4898,13,VIC,squid,ICVul,CVE-2023-46728
704866eabe03a9aeda044ec91a8d0c83fc1ebdbe,2,0,0,2,1,VIC,tensorflow,ICVul,CVE-2022-29197
c5af5223d660c587a88baddfa0c2519a6e9d7e18,70,34,49,153,1,VIC,tensorflow,ICVul,CVE-2021-29579
10d059bb24eb88157e071a3db102ddd8f4937a00,8,11,26,45,4,VIC,FFmpeg,ICVul,CVE-2021-38114
5103e947b9b7ac18ddb21a04ee3486e94c6504d7,742,5,8,755,8,VIC,linux,ICVul,CVE-2014-9710
cc4a7391c616be7a64ed65742ef9ed3f106eb165,135,4,42,181,1,VFC,tcpdump,ICVul,CVE-2017-13006
cb8b683758edddae2d2f62e8e63a738c39f92683,0,0,1,1,1,VFC,radare2,ICVul,CVE-2020-27794
10dc4c7bb70533d16184aaaa69e137a7d2b9a3a8,50,0,0,50,1,VIC,linux,ICVul,CVE-2011-1768
7e8cc8de567e778f4533a3bf368cda6860def09a,0,0,1,1,1,VIC,gpac,ICVul,CVE-2018-13006
138118ec96cbfc303c1d7cc05fbb2caf8382c95b,95,0,2,97,3,VIC,linux,ICVul,CVE-2023-3022
689e59b7ffed34eba6159dcc78e87133862e3746,1,0,0,1,1,VFC,FFmpeg,ICVul,CVE-2016-3062
deee944f9a12c9fd399ce52f3e2526bb573a9470,6,0,0,6,1,VFC,squid,ICVul,CVE-2023-49285
9476ce1dd37d3c3218d5640b74c34c65e5f4efe5,28,1,7,36,1,VFC,src,ICVul,CVE-2016-10009
e01c9bf76740802025c9328901b55ee4a0c49ed6,1,2,0,3,1,VFC,tcpdump,ICVul,CVE-2018-14880
be0f5335e3e73eb63253b050fdc23f252f5c8ae3,2,2,0,4,1,VFC,httpd,ICVul,CVE-2015-0253
b0b13bca2ce54ba06977e4250ca22e9cad3e8e69,2090,98,123,2311,1,VIC,ImageMagick,ICVul,CVE-2015-8959
30d9c3510070f2a4acec601e6bfae2bea39011c7,18,3,23,44,1,VIC,gpac,ICVul,CVE-2019-20628
4c0425ff68b1b87b802ffeda7b6a46ff7da7241c,209,0,1,210,3,VIC,linux,ICVul,CVE-2015-8324
50e2b973eeec7172991bf8f544ab06fb782b97df,42,1,0,43,3,VFC,suricata,ICVul,CVE-2021-45098
31f2b089b3b71f748c666e8d9d1884b55bd25ff3,435,170,81,686,16,VIC,httpd,ICVul,CVE-2021-33193
29ffc87640e2a5bf0ab98bfeed8d6fc78b2d848e,25,0,0,25,1,VIC,linux,ICVul,CVE-2013-2546
62e87ad83a1e8b2e548afa986a17919c93558691,55,38,6,99,5,VIC,envoy,ICVul,CVE-2024-23325
5a80df26f3a66f08c376bf959e608ea80071204a,40866,23910,125,64901,196,VIC,php-src,ICVul,CVE-2016-5768
b1cc5e5a50e7cee09f2c6eb48eb40ee9c4125025,44,3,4,51,1,VFC,tensorflow,ICVul,CVE-2021-29519
53d02438c187bd55148d16ff9a3e2c4c112aea5b,3,3,1,7,1,VIC,squid,ICVul,CVE-2023-46728
d8c0128e0eee38cf70d964f20bd9509c9c7e1a6b,0,0,8,8,3,VIC,squid,ICVul,CVE-2023-46728
218d1121cebf8e67ceb209b61710514a2343b94f,335,29,37,401,6,VIC,envoy,ICVul,CVE-2024-23325
63d80c49baa956d871136d8d4afb7900eb4a6cc9,1,4,1,6,1,VIC,linux,ICVul,CVE-2023-2007
503358ae01b70ce6909d19dd01287093f6b6271c,1,1,3,5,1,VIC,linux,ICVul,CVE-2012-2100
add1319ee6a5a1586820398ebbece44efe813d90,126,47,231,404,10,VIC,FreeRDP,ICVul,CVE-2020-13396
f56026633bdc79c0d5ad0f0c5eaa63c07eab5b94,6,14,14,34,5,VIC,squid,ICVul,CVE-2023-46728
d76aa96d1afa556b0adb74b901831cf13134cf1d,10,3,18,31,5,VIC,redis,ICVul,CVE-2023-45145
3ec93d73d048ed7b46fe6e9f307cc7a0cc13db63,2,0,0,2,1,VFC,gpac,ICVul,CVE-2023-4721
4f054d530cceb8d77468c569ba063deec78a16f6,151,131,129,411,20,VIC,httpd,ICVul,CVE-2021-33193
d14723861b271cfb53c42006ce7fc6832461db38,5,13,1,19,1,VIC,FFmpeg,ICVul,CVE-2022-3109
6457f82aaa95e042eb5cf99e3fd6f518e36f28bd,0,0,11,11,1,VIC,tcpdump,ICVul,CVE-2017-12894
3db8dfec1ef50ddd78d6ba9503185995876a39fd,40,7,1,48,3,VFC,krb5,ICVul,CVE-2015-2698
ea3139da8fb7dc2dc02b5c2882159e29d8247e59,342,44,94,480,22,VIC,gpac,ICVul,CVE-2022-29339
b399b3281d494bf8f9b04a6f4df01ad6073026d5,48,45,2,95,3,VIC,tensorflow,ICVul,CVE-2021-37675
f8dd9a9f7565488b664c0d885501fb93f1952b56,0,0,1,1,1,VIC,FreeRDP,ICVul,CVE-2020-11097
bba1ec4c1e326f67b2ff84f542d993f520876a57,15,4,6,25,4,VIC,src,ICVul,CVE-2016-10010
9d6b7680cfcc5b784401d17fef997f0c089038b1,140,28,45,213,8,VIC,tensorflow,ICVul,CVE-2022-29196
e06c2abead37fe27ef71c33c75ec9dc3fcbbd9d9,5,1,4,10,1,VIC,gpac,ICVul,CVE-2021-40562
ca336198e8bebccc18502de27672fdbd6eb34856,4,0,1,5,1,VFC,tcpdump,ICVul,CVE-2017-13007
d10a0f980fe8f9407ab1ffbd612641433ebe175e,0,0,1,1,1,VFC,tcpdump,ICVul,CVE-2017-13046
1f15df18c426006d5b6045da1739236a7e052867,39,12,28,79,8,VIC,radare2,ICVul,CVE-2020-15121
fa09200b8334f9a6af3f656edae924a98d85630f,29,20,13,62,2,VIC,linux,ICVul,CVE-2014-9710
95d659f064bba7df32231dd15422b2855083ca3f,88,64,35,187,20,VIC,squid,ICVul,CVE-2023-46728
4292718b9c473061ffbd5e378f36893de2953387,637,522,52,1211,4,VIC,envoy,ICVul,CVE-2024-23322
1a336c934623b011c289a298aff3b7fdefb3f876,8,9,4,21,1,VIC,linux,ICVul,CVE-2020-28097
ce98a7acbcfca7f0a178f4b1e7b957e419e0cc99,2,0,0,2,1,VFC,ImageMagick,ICVul,CVE-2016-9556
e865c24efc40ebc52e75979c94cdd4ee2c1495b0,5,2,2,9,1,VFC,FreeRDP,ICVul,CVE-2022-39316
fc54b8d21cac0631578f3e382f68fa9e996210ae,1546,441,38,2025,157,VIC,squid,ICVul,CVE-2023-46728
9daa50076f585854f0040aa8403eac020d6f5d64,9,0,1,10,2,VIC,linux,ICVul,CVE-2016-9777
d6592a17a9363220934fa1008803868f1f7d823f,11,0,4,15,2,VIC,FreeRDP,ICVul,CVE-2020-11048
